steps,input_info/rewards
235133,-1.9907264709472656
235162,-2.042813301086426
235168,-1.428900957107544
235188,-1.1897847652435303
235201,-1.164734125137329
235254,-1.3762433528900146
235281,-1.5542608499526978
235291,-1.5779879093170166
235295,-1.799297571182251
235301,-2.291778564453125
235320,-1.611230731010437
235323,-1.7457830905914307
235329,-1.4461050033569336
235334,-0.9858254790306091
235362,-1.8183168172836304
235375,-2.1388401985168457
235383,-2.2553608417510986
235402,-1.6614292860031128
235405,-1.3945198059082031
235445,-1.7176662683486938
235455,-1.7505351305007935
235467,-1.9964183568954468
235472,-1.5430200099945068
235477,-1.604252576828003
235491,-1.951575517654419
235545,-1.5137574672698975
235553,-1.802134394645691
235565,-2.0316851139068604
235596,-1.8772733211517334
235600,-1.6339572668075562
235607,-1.8749812841415405
235621,-2.4450950622558594
235635,-1.6290769577026367
235657,-2.005176067352295
235686,-2.2874913215637207
235692,-1.9244728088378906
235710,-2.37566876411438
235719,-2.393899917602539
235726,-2.4522900581359863
235749,-2.176845073699951
235761,-2.229708433151245
235821,-2.1349215507507324
235824,-1.9390722513198853
235848,-1.95135498046875
235863,-2.2778797149658203
235870,-1.9426778554916382
235900,-1.734257698059082
235912,-1.7150295972824097
235926,-2.286142349243164
235942,-1.847545862197876
235989,-1.4622666835784912
235991,-2.2992770671844482
235994,-2.110760450363159
236013,-2.5797929763793945
236045,-2.671968698501587
236071,-2.07340931892395
236073,-2.2370495796203613
236075,-2.1463782787323
236086,-1.742201805114746
236090,-1.976746916770935
236100,-1.1606223583221436
236114,-2.2150516510009766
236116,-2.2274112701416016
236162,-2.151638984680176
236182,-2.0510313510894775
236183,-2.273895740509033
236192,-1.927160382270813
236197,-2.398388385772705
236212,-2.0896685123443604
236231,-2.148549795150757
236232,-1.622347354888916
236256,-1.8901258707046509
236265,-1.9224278926849365
236291,-1.6108638048171997
236305,-2.0605015754699707
236332,-1.9004113674163818
236339,-1.8860288858413696
236343,-1.9702179431915283
236350,-1.9883662462234497
236351,-1.3924448490142822
236364,-1.890940546989441
236368,-2.4164557456970215
236371,-2.077119827270508
236382,-2.191105365753174
236384,-1.8003995418548584
236421,-1.9042372703552246
236431,-1.6685136556625366
236438,-1.9725748300552368
236443,-1.9673153162002563
236484,-2.0225276947021484
236486,-1.7797555923461914
236488,-1.5353074073791504
236500,-2.383803129196167
236515,-2.0825297832489014
236531,-2.22794246673584
236542,-2.3475093841552734
236546,-1.6016355752944946
236554,-1.7432584762573242
236604,-1.820900321006775
236607,-1.8145689964294434
236613,-2.1460683345794678
236633,-1.630602478981018
236641,-1.7395159006118774
236644,-1.8630025386810303
236649,-2.111424207687378
236655,-1.804260492324829
236672,-1.813780665397644
236673,-1.657559871673584
236687,-1.7458866834640503
236689,-1.7193739414215088
236692,-1.704930305480957
236702,-2.210772752761841
236748,-1.6713696718215942
236764,-1.6178839206695557
236766,-1.9562780857086182
236801,-1.8860899209976196
236809,-1.9138156175613403
236821,-1.5768026113510132
236845,-1.947746992111206
236852,-2.1658694744110107
236859,-1.5550038814544678
236884,-1.4528697729110718
236885,-2.1653366088867188
236906,-1.977202296257019
236927,-1.887050986289978
236945,-1.6267645359039307
236959,-1.9024845361709595
236960,-1.5373715162277222
237006,-1.5828584432601929
237019,-2.2315151691436768
237055,-1.5988996028900146
237063,-1.804909110069275
237070,-1.531772255897522
237073,-1.7501013278961182
237088,-2.0859639644622803
237091,-2.043652057647705
237099,-1.5042452812194824
237138,-1.6573104858398438
237141,-1.7522433996200562
237151,-1.970270037651062
237154,-1.7462561130523682
237160,-2.1075174808502197
237260,-1.8212820291519165
237263,-1.4949077367782593
237267,-1.5149526596069336
237273,-2.352325916290283
237288,-1.9740947484970093
237339,-1.9177014827728271
237364,-1.7903518676757812
237395,-1.861413836479187
237396,-2.108764171600342
237426,-1.7123843431472778
237447,-2.1192703247070312
237461,-1.910741925239563
237493,-2.1380503177642822
237514,-2.0089316368103027
237534,-1.8445874452590942
237580,-1.6126888990402222
237587,-1.8274948596954346
237632,-2.0839571952819824
237637,-1.603410243988037
237653,-1.765475869178772
237668,-1.4848791360855103
237675,-1.6376237869262695
237709,-2.161809206008911
237719,-1.5044896602630615
237730,-1.6722981929779053
237732,-1.991013526916504
237764,-2.076552391052246
237771,-2.0004489421844482
237788,-1.9371141195297241
237803,-1.8689371347427368
237804,-1.8668439388275146
237805,-1.6137487888336182
237810,-1.9537711143493652
237836,-1.4161319732666016
237866,-1.293768286705017
237900,-1.5076704025268555
237902,-1.5961545705795288
237925,-1.433407187461853
237929,-1.3252356052398682
237951,-1.96381413936615
237952,-1.5016146898269653
237989,-2.0468993186950684
237991,-1.8575526475906372
238004,-1.7822247743606567
238007,-1.492134690284729
238023,-1.7975053787231445
238025,-1.8012193441390991
238063,-1.4045683145523071
238069,-2.0055575370788574
238077,-1.7561049461364746
238114,-1.9686130285263062
238133,-1.9915053844451904
238157,-1.5409761667251587
238165,-1.834416389465332
238170,-1.9128038883209229
238225,-2.197155237197876
238226,-2.640951156616211
238241,-1.3362319469451904
238272,-1.3606032133102417
238277,-1.719691276550293
238291,-1.8372490406036377
238300,-1.9738224744796753
238309,-1.9633982181549072
238316,-2.110769510269165
238335,-2.017747640609741
238338,-1.905596375465393
238350,-1.8865259885787964
238409,-2.1070334911346436
238411,-2.2101876735687256
238433,-1.6515241861343384
238444,-2.2813057899475098
238477,-2.463243007659912
238497,-1.7786298990249634
238508,-1.9920560121536255
238537,-1.4776133298873901
238541,-1.8720651865005493
238553,-1.6713812351226807
238559,-1.8994249105453491
238565,-1.5423316955566406
238616,-1.793639063835144
238628,-2.07365345954895
238629,-1.6415174007415771
238659,-1.6315110921859741
238660,-1.8153855800628662
238678,-1.8457231521606445
238711,-1.2206435203552246
238739,-1.8814620971679688
238747,-1.7958145141601562
238768,-2.2205417156219482
238786,-1.8012514114379883
238805,-2.0447990894317627
238816,-1.8464834690093994
238824,-1.660999059677124
238828,-1.4498316049575806
238831,-1.8549597263336182
238838,-1.7613935470581055
238847,-1.4399299621582031
238848,-1.649401307106018
238877,-1.5841448307037354
238901,-1.9094904661178589
238914,-2.5285134315490723
238938,-1.9179327487945557
238940,-2.1707448959350586
238955,-2.1877925395965576
238961,-1.7700555324554443
238962,-1.5174534320831299
238977,-1.297507882118225
238978,-1.6288764476776123
238982,-1.5232502222061157
238985,-1.8380483388900757
239046,-1.9078664779663086
239058,-1.561192274093628
239094,-1.7172064781188965
239099,-1.6223942041397095
239103,-1.7245101928710938
239124,-1.6590235233306885
239162,-1.753203272819519
239165,-1.8744804859161377
239172,-1.5277585983276367
239175,-1.3363723754882812
239186,-1.9377385377883911
239197,-1.961066484451294
239216,-1.7075257301330566
239241,-1.9481186866760254
239258,-1.6915857791900635
239314,-1.8598581552505493
239326,-1.9066503047943115
239331,-1.675853967666626
239336,-1.7593724727630615
239369,-2.2547426223754883
239379,-1.868965744972229
239400,-1.871862530708313
239408,-1.4627081155776978
239413,-1.6853971481323242
239435,-1.3669828176498413
239452,-1.7341315746307373
239465,-2.0581226348876953
239469,-1.8558385372161865
239485,-1.869516134262085
239489,-1.430417776107788
239503,-1.610512375831604
239533,-1.6291841268539429
239553,-1.6516821384429932
239576,-1.4551429748535156
239584,-1.6036838293075562
239611,-1.4363715648651123
239635,-1.5867300033569336
239641,-1.688720703125
239647,-1.585997462272644
239670,-1.8878370523452759
239696,-1.7267400026321411
239709,-1.0409612655639648
239775,-1.9319552183151245
239794,-1.2385072708129883
239797,-1.684813380241394
239818,-2.181342363357544
239820,-1.768734335899353
239845,-1.3737313747406006
239865,-2.0181262493133545
239880,-2.4500651359558105
239887,-1.5815255641937256
239890,-1.25749933719635
239965,-1.7192593812942505
239979,-1.9254865646362305
239996,-1.412325382232666
240053,-1.5372244119644165
240065,-2.234260082244873
240074,-1.4061295986175537
240114,-1.2081079483032227
240124,-1.5499932765960693
240135,-1.6546907424926758
240166,-1.2664830684661865
240170,-1.5942368507385254
240199,-1.6242305040359497
240231,-1.612776279449463
240233,-1.541744589805603
240249,-1.5864534378051758
240260,-1.714942216873169
240264,-1.2663495540618896
240318,-1.3912683725357056
240323,-1.5439307689666748
240346,-1.2683792114257812
240361,-1.3974788188934326
240362,-1.2157773971557617
240377,-0.9637579917907715
240379,-1.7277499437332153
240381,-1.4024531841278076
240382,-1.6271337270736694
240383,-1.854761004447937
240406,-2.0371267795562744
240429,-1.1478437185287476
240444,-1.4953460693359375
240452,-1.8047387599945068
240482,-1.9763307571411133
240484,-1.5637515783309937
240510,-2.388442277908325
240511,-1.774932861328125
240514,-1.0218819379806519
240519,-1.7620402574539185
240540,-1.7381261587142944
240556,-1.4436583518981934
240557,-2.1577064990997314
240570,-1.3895295858383179
240576,-1.3439000844955444
240607,-1.265185832977295
240617,-1.7652559280395508
240642,-2.029951572418213
240686,-1.8730686902999878
240707,-0.863840639591217
240715,-1.7991732358932495
240740,-1.548376202583313
240742,-1.922196865081787
240759,-1.4214584827423096
240786,-1.5756078958511353
240795,-1.151569128036499
240810,-1.5609241724014282
240837,-1.335017204284668
240856,-1.8240405321121216
240861,-1.6745972633361816
240873,-1.6025910377502441
240910,-1.502625823020935
240938,-1.8693767786026
240941,-2.055544853210449
240942,-2.044273853302002
240948,-1.3303369283676147
240955,-1.7051256895065308
240963,-1.6674377918243408
240979,-1.4070641994476318
241041,-1.7886641025543213
241058,-1.7573087215423584
241088,-1.5013583898544312
241095,-1.799723505973816
241099,-2.044268846511841
241140,-1.8739656209945679
241156,-1.722811222076416
241169,-1.4120172262191772
241171,-2.2245969772338867
241187,-1.154083013534546
241189,-1.5854977369308472
241208,-1.5019625425338745
241210,-1.157037615776062
241214,-1.5211279392242432
241215,-1.4058984518051147
241255,-1.502730369567871
241258,-1.1872535943984985
241279,-1.7874807119369507
241297,-1.6279373168945312
241321,-1.739314079284668
241324,-1.21280038356781
241336,-1.677527666091919
241359,-1.1056203842163086
241371,-1.4322758913040161
241383,-1.738147497177124
241384,-1.60727059841156
241416,-1.4481964111328125
241427,-1.6054655313491821
241449,-1.471369743347168
241466,-1.2784022092819214
241493,-1.2548657655715942
241494,-1.38741934299469
241570,-1.314825177192688
241571,-1.0958048105239868
241573,-1.137643575668335
241580,-1.5673383474349976
241586,-1.5616410970687866
241594,-1.7617779970169067
241603,-1.5212323665618896
241652,-1.6357238292694092
241663,-1.6978342533111572
241683,-1.4563102722167969
241693,-1.4397003650665283
241694,-1.7493529319763184
241700,-1.5341066122055054
241744,-1.7114230394363403
241748,-1.2678614854812622
241753,-1.4682538509368896
241760,-1.593951940536499
241765,-1.427996277809143
241767,-1.538701057434082
241780,-1.3480867147445679
241793,-1.5511505603790283
241820,-1.2752810716629028
241848,-1.441711664199829
241860,-1.5628013610839844
241862,-1.5292227268218994
241868,-1.0150727033615112
241888,-1.377854585647583
241927,-1.2516107559204102
241930,-1.6465898752212524
241947,-1.8602665662765503
241954,-1.8290910720825195
241990,-1.8802642822265625
241996,-1.2044548988342285
242008,-1.4311758279800415
242039,-1.47736394405365
242065,-1.2201642990112305
242085,-1.10695481300354
242086,-1.887846827507019
242091,-1.5957350730895996
242101,-1.4078848361968994
242102,-1.561134696006775
242111,-1.36270010471344
242124,-1.3441587686538696
242138,-1.2262427806854248
242154,-1.3962571620941162
242199,-1.4873021841049194
242205,-2.143494129180908
242214,-1.2406294345855713
242268,-1.580759882926941
242290,-1.6252833604812622
242292,-1.385956883430481
242297,-1.4642627239227295
242298,-1.316130518913269
242305,-1.1524215936660767
242309,-1.4020112752914429
242314,-1.0926539897918701
242355,-1.2858140468597412
242371,-1.6040860414505005
242425,-1.5534719228744507
242448,-1.601450800895691
242454,-1.5007814168930054
242460,-1.1871765851974487
242469,-1.5260412693023682
242476,-0.989539384841919
242504,-1.4562263488769531
242510,-1.4906419515609741
242520,-1.3557469844818115
242548,-1.5537664890289307
242551,-1.432694435119629
242552,-1.9834997653961182
242570,-1.0220372676849365
242579,-1.2532347440719604
242589,-1.6844264268875122
242611,-1.1285054683685303
242612,-1.0704196691513062
242618,-1.4785010814666748
242620,-1.8996596336364746
242624,-1.2100188732147217
242629,-1.8522733449935913
242656,-1.0762336254119873
242662,-1.586535096168518
242706,-1.661832571029663
242724,-1.5347713232040405
242741,-1.5033960342407227
242771,-1.138586163520813
242776,-1.779890537261963
242781,-1.4789026975631714
242802,-1.7092503309249878
242814,-1.6263562440872192
242825,-1.7173902988433838
242855,-1.8610929250717163
242874,-1.7706393003463745
242888,-1.3571412563323975
242893,-1.5836327075958252
242895,-1.184844732284546
242904,-1.02419114112854
242911,-1.0399377346038818
242918,-1.412292242050171
242928,-1.4851758480072021
242948,-1.5971529483795166
242962,-0.9790172576904297
242993,-1.2371853590011597
242994,-1.4173452854156494
243006,-1.5490217208862305
243031,-1.5638431310653687
243037,-1.0916719436645508
243049,-1.217069149017334
243054,-1.1336253881454468
243057,-1.0409226417541504
243069,-1.2435617446899414
243104,-1.139530897140503
243107,-1.4370135068893433
243123,-1.5820032358169556
243145,-1.8093403577804565
243191,-1.0796619653701782
243192,-1.4585607051849365
243197,-1.3428815603256226
243207,-1.3299134969711304
243209,-1.8634741306304932
243261,-1.8129373788833618
243263,-1.1899510622024536
243273,-1.0401816368103027
243282,-1.6430753469467163
243283,-1.4633400440216064
243289,-1.3987332582473755
243290,-1.6936177015304565
243293,-1.5296217203140259
243331,-1.3876047134399414
243333,-1.3164632320404053
243361,-1.3222688436508179
243393,-1.4199129343032837
243410,-1.0663833618164062
243451,-1.8135522603988647
243454,-1.3896325826644897
243460,-1.619158387184143
243466,-1.5376604795455933
243468,-1.1427654027938843
243484,-1.4137357473373413
243485,-1.2497953176498413
243510,-1.742454171180725
243521,-1.172269344329834
243570,-1.7666629552841187
243586,-1.240736484527588
243625,-1.3835076093673706
243630,-1.3334755897521973
243632,-1.2668209075927734
243673,-1.729736089706421
243675,-1.7990366220474243
243710,-1.153236985206604
243711,-1.2740092277526855
243737,-1.4749372005462646
243740,-1.3972831964492798
243753,-1.5029126405715942
243771,-1.859997034072876
243784,-1.313994288444519
243803,-1.4604947566986084
243808,-1.5477018356323242
243829,-1.237038016319275
243836,-1.468549370765686
243837,-1.0258625745773315
243839,-1.5797464847564697
243848,-1.0839425325393677
243859,-1.0889512300491333
243892,-1.31876540184021
243895,-1.1987454891204834
243911,-1.2625480890274048
243963,-1.275729775428772
243966,-1.5438250303268433
243984,-1.2526179552078247
243989,-1.1538912057876587
243993,-1.6706697940826416
244011,-1.1046923398971558
244032,-1.4713196754455566
244058,-1.6073755025863647
244087,-1.4977967739105225
244093,-1.3305456638336182
244124,-1.4313608407974243
244141,-1.123164176940918
244152,-1.6964216232299805
244162,-1.1337099075317383
244200,-0.8210423588752747
244208,-1.1734462976455688
244229,-1.1116325855255127
244248,-1.7796293497085571
244250,-1.0237436294555664
244268,-1.313475489616394
244279,-1.1923339366912842
244320,-1.3082209825515747
244347,-1.1014991998672485
244349,-1.1147348880767822
244369,-1.4546869993209839
244371,-1.3253244161605835
244404,-1.6216504573822021
244429,-1.7304476499557495
244448,-1.2766422033309937
244453,-1.4353326559066772
244461,-1.068603515625
244464,-1.1431028842926025
244471,-1.0147933959960938
244504,-1.2376636266708374
244512,-1.0891748666763306
244518,-1.3473167419433594
244522,-1.238673210144043
244543,-1.0254411697387695
244588,-1.6108787059783936
244593,-1.4583404064178467
244606,-0.9876329302787781
244608,-1.1356874704360962
244656,-1.2780507802963257
244665,-1.755530595779419
244674,-1.0579370260238647
244746,-1.1151983737945557
244749,-1.5232383012771606
244771,-1.2597026824951172
244788,-1.2842692136764526
244798,-1.227441668510437
244808,-1.3580071926116943
244826,-1.488950490951538
244837,-1.3313065767288208
244859,-1.0329993963241577
244860,-1.29183030128479
244864,-1.34195077419281
244871,-1.2786275148391724
244878,-1.0528090000152588
244889,-1.2709647417068481
244893,-1.0596271753311157
244912,-1.463770866394043
244918,-1.5264719724655151
244954,-1.0871745347976685
244985,-1.214207649230957
245003,-1.5272886753082275
245037,-1.6786749362945557
245048,-1.22700834274292
245080,-1.0612119436264038
245083,-0.9900295734405518
245099,-1.2914083003997803
245105,-1.2295445203781128
245119,-0.9220629334449768
245153,-1.1292924880981445
245162,-0.8604401350021362
245181,-1.1635266542434692
245208,-1.224249005317688
245213,-1.406946063041687
245260,-0.876009464263916
245272,-1.5742543935775757
245276,-1.3840692043304443
245277,-1.415124535560608
245287,-1.2568063735961914
245296,-0.8967784643173218
245306,-1.4780333042144775
245308,-0.8869420289993286
245318,-1.4633057117462158
245338,-0.9493283629417419
245341,-1.48611319065094
245342,-1.4619011878967285
245354,-1.479341745376587
245361,-1.1011793613433838
245371,-1.2335312366485596
245394,-1.3551729917526245
245412,-1.441831350326538
245433,-1.1458269357681274
245440,-1.3472124338150024
245481,-1.1256470680236816
245485,-1.3554569482803345
245494,-1.2207942008972168
245499,-1.483964443206787
245516,-1.357588768005371
245533,-1.3309847116470337
245544,-1.1065257787704468
245557,-1.299533486366272
245593,-1.4476709365844727
245598,-1.1506274938583374
245622,-1.1032500267028809
245644,-1.3858591318130493
245658,-0.8386523723602295
245659,-0.863339900970459
245676,-1.2905900478363037
245710,-1.0137149095535278
245730,-1.4537569284439087
245735,-1.2394651174545288
245796,-1.1995458602905273
245803,-1.0807738304138184
245804,-1.2551374435424805
245808,-1.6439565420150757
245839,-1.4586091041564941
245859,-1.171433448791504
245903,-1.0603830814361572
245928,-1.3693712949752808
245953,-0.8276824951171875
245965,-1.3498586416244507
245966,-1.0165727138519287
245988,-1.4368934631347656
246000,-1.0559910535812378
246062,-1.4146757125854492
246063,-1.4559869766235352
246076,-1.5113484859466553
246085,-0.8199353814125061
246090,-1.1031889915466309
246102,-1.2535698413848877
246104,-1.242722749710083
246133,-1.485481858253479
246144,-0.9408964514732361
246194,-1.1665167808532715
246210,-1.2184886932373047
246227,-1.0816415548324585
246258,-1.0029375553131104
246261,-1.6180953979492188
246306,-1.3671355247497559
246333,-0.871557354927063
246352,-1.5826377868652344
246362,-1.1966584920883179
246374,-0.8495113849639893
246388,-1.571358323097229
246406,-1.3332561254501343
246409,-1.1371564865112305
246413,-1.374498963356018
246417,-1.0771455764770508
246438,-0.9717156291007996
246448,-1.1442492008209229
246460,-1.095524787902832
246463,-0.5298380851745605
246476,-1.1288728713989258
246482,-0.8129227757453918
246485,-1.1378520727157593
246501,-1.1727020740509033
246520,-1.101967215538025
246585,-0.6183266639709473
246588,-1.6303373575210571
246603,-1.0964733362197876
246614,-1.2370092868804932
246639,-1.599279522895813
246643,-0.8771581053733826
246658,-0.9016243815422058
246659,-1.3231370449066162
246661,-1.0350919961929321
246684,-1.147274374961853
246688,-1.397234320640564
246707,-1.2410856485366821
246736,-1.2806508541107178
246746,-1.4076056480407715
246752,-1.4373221397399902
246754,-0.9825326800346375
246757,-1.691739797592163
246769,-1.171326994895935
246780,-1.1985998153686523
246789,-1.6772661209106445
246796,-1.2165231704711914
246835,-1.051094889640808
246862,-1.1959497928619385
246963,-1.051655650138855
246986,-0.9078841209411621
246988,-1.312359094619751
247006,-1.4788539409637451
247008,-1.2864336967468262
247023,-1.1184419393539429
247034,-1.3317604064941406
247039,-1.3440628051757812
247044,-1.4608986377716064
247065,-1.3403635025024414
247067,-1.1869378089904785
247096,-0.8059166669845581
247097,-1.421436071395874
247110,-1.462382435798645
247126,-0.9833493828773499
247138,-1.0745766162872314
247187,-1.2395223379135132
247194,-1.4307734966278076
247196,-1.13541841506958
247198,-1.3693796396255493
247211,-1.4294229745864868
247215,-1.1616663932800293
247216,-1.012809157371521
247218,-1.2703732252120972
247234,-1.3055171966552734
247236,-1.343527913093567
247261,-1.283710241317749
247267,-1.0163991451263428
247311,-1.3353723287582397
247322,-1.5486338138580322
247331,-1.3456610441207886
247336,-1.0112711191177368
247343,-1.1209466457366943
247352,-1.5603703260421753
247362,-1.2551320791244507
247363,-0.6082991361618042
247393,-1.546675205230713
247410,-1.1829073429107666
247413,-1.377406358718872
247422,-1.5871022939682007
247423,-1.0445345640182495
247461,-0.9031911492347717
247469,-1.4771502017974854
247476,-1.0591551065444946
247511,-0.9955132007598877
247520,-1.4759180545806885
247528,-1.193482756614685
247536,-1.2026344537734985
247555,-1.5654051303863525
247568,-1.0717376470565796
247603,-1.1789612770080566
247632,-1.024760127067566
247636,-1.2431342601776123
247647,-1.254752516746521
247653,-1.2840200662612915
247664,-1.1853491067886353
247665,-1.4918220043182373
247666,-1.3020164966583252
247671,-1.3142255544662476
247697,-1.0800261497497559
247718,-1.0727871656417847
247720,-0.9958251118659973
247722,-1.8061003684997559
247739,-0.763661801815033
247748,-1.179077386856079
247755,-1.3081711530685425
247803,-1.1535249948501587
247817,-1.0241832733154297
247836,-1.5520720481872559
247852,-1.2843210697174072
247872,-1.2735846042633057
247888,-1.2402530908584595
247907,-1.1357840299606323
247918,-1.1517760753631592
247950,-1.4371086359024048
247967,-0.9166185259819031
248028,-1.0540491342544556
248056,-1.1786775588989258
248061,-1.7361196279525757
248078,-1.0187413692474365
248086,-1.0282634496688843
248087,-0.9842716455459595
248090,-0.9691262245178223
248096,-1.163087248802185
248120,-1.1130441427230835
248126,-1.0236369371414185
248136,-1.0978142023086548
248146,-1.5541447401046753
248180,-1.2788634300231934
248205,-1.6372613906860352
248222,-0.8808755278587341
248229,-1.5207067728042603
248239,-1.081192970275879
248241,-1.121184229850769
248247,-0.8622826337814331
248255,-0.9816433191299438
248282,-1.3210985660552979
248304,-1.1096981763839722
248313,-0.9514738917350769
248334,-1.205336093902588
248343,-0.897607684135437
248374,-0.9396379590034485
248382,-0.9627301096916199
248384,-1.1976983547210693
248401,-1.0286487340927124
248418,-0.7866321802139282
248421,-1.1308355331420898
248422,-1.243602991104126
248426,-1.2234779596328735
248457,-1.3025981187820435
248516,-1.0905166864395142
248518,-1.1460504531860352
248522,-1.5701769590377808
248557,-1.3551121950149536
248562,-1.0292810201644897
248607,-1.2534983158111572
248610,-1.4573599100112915
248612,-0.9248915314674377
248658,-0.940572202205658
248668,-1.2078901529312134
248694,-1.3352426290512085
248703,-1.210492491722107
248726,-1.3365557193756104
248730,-1.1973035335540771
248736,-1.1878389120101929
248739,-1.4023958444595337
248749,-1.1092439889907837
248765,-1.504332184791565
248772,-1.0514339208602905
248791,-0.9762578010559082
248817,-1.2124165296554565
248818,-0.6734104156494141
248834,-0.906644344329834
248841,-1.1065679788589478
248851,-1.5000922679901123
248859,-1.337173581123352
248884,-1.3058444261550903
248922,-0.9335989952087402
248927,-1.1963852643966675
248930,-0.7600658535957336
248940,-1.1124316453933716
248948,-1.4363596439361572
248949,-1.234589695930481
248972,-1.303679347038269
248989,-1.0316965579986572
249055,-0.9224501252174377
249074,-1.1715823411941528
249084,-1.4082287549972534
249135,-1.3600249290466309
249150,-0.8495791554450989
249211,-0.9954943060874939
249215,-0.9851226806640625
249221,-1.2046211957931519
249230,-0.7221821546554565
249232,-0.9140916466712952
249250,-1.4608303308486938
249263,-1.2804826498031616
249275,-0.868906557559967
249280,-1.1223578453063965
249289,-0.8763890862464905
249294,-0.8913000226020813
249333,-1.2450165748596191
249368,-1.1340779066085815
249371,-0.91105717420578
249374,-1.0717397928237915
249377,-1.071088194847107
249391,-1.3001723289489746
249439,-0.9206641316413879
249443,-1.0873674154281616
249445,-1.0190505981445312
249446,-1.2082231044769287
249450,-1.4064035415649414
249461,-1.4788899421691895
249559,-0.8436036109924316
249573,-1.3195276260375977
249589,-1.4624992609024048
249613,-1.0768790245056152
249624,-0.8873381614685059
249634,-0.8226632475852966
249638,-1.0366765260696411
249668,-0.5664036870002747
249688,-1.0889750719070435
249758,-1.1051667928695679
249772,-0.9208706617355347
249795,-1.1149091720581055
249835,-1.2482763528823853
249868,-1.4229177236557007
249884,-0.8104743957519531
249929,-1.0623674392700195
249937,-0.8124186396598816
249949,-1.2932218313217163
249991,-0.7265672087669373
249992,-1.2410074472427368
250020,-0.8006982207298279
250033,-0.8843609094619751
250048,-1.2135765552520752
250076,-1.2898650169372559
250080,-1.0508623123168945
250085,-1.6027097702026367
250087,-0.9699654579162598
250088,-0.9289370775222778
250092,-1.070881962776184
250111,-1.155205249786377
250113,-1.256110668182373
250126,-0.8509566783905029
250135,-1.3288401365280151
250142,-0.836143970489502
250149,-0.8268990516662598
250153,-1.0332460403442383
250162,-1.7060397863388062
250167,-1.4648590087890625
250193,-1.168588399887085
250212,-0.9209206104278564
250221,-1.126887559890747
250249,-0.8768860697746277
250253,-0.767367959022522
250259,-1.0237030982971191
250268,-0.9569348096847534
250277,-1.034795880317688
250303,-0.9721337556838989
250305,-0.8751496076583862
250310,-1.2704304456710815
250316,-1.0884580612182617
250317,-0.9583275318145752
250319,-1.2549089193344116
250327,-0.9237761497497559
250341,-1.354503870010376
250360,-1.0813416242599487
250380,-1.3810961246490479
250399,-1.3599332571029663
250425,-1.1188863515853882
250429,-0.9934174418449402
250439,-0.9796756505966187
250447,-1.150802731513977
250485,-0.9026694297790527
250488,-1.3872027397155762
250494,-0.7009099125862122
250508,-1.4595892429351807
250528,-1.2974574565887451
250542,-0.835787296295166
250564,-1.0779039859771729
250571,-1.287062644958496
250572,-0.867618203163147
250573,-0.8570443987846375
250584,-0.8654026985168457
250589,-1.340963363647461
250594,-1.0221831798553467
250604,-1.4369971752166748
250614,-1.0778788328170776
250627,-1.0138651132583618
250648,-0.807210385799408
250650,-1.1088520288467407
250662,-0.8822895288467407
250670,-0.7982314229011536
250678,-1.3247369527816772
250679,-0.9976908564567566
250710,-1.2405298948287964
250717,-0.9537865519523621
250721,-1.3737354278564453
250772,-1.0099514722824097
250773,-1.3446118831634521
250785,-0.9674472808837891
250788,-1.2046542167663574
250796,-1.4064490795135498
250825,-1.0698931217193604
250828,-0.8756127953529358
250832,-0.8489512205123901
250848,-0.6461852788925171
250854,-1.2289023399353027
250880,-0.9570165276527405
250894,-1.0683315992355347
250896,-0.9201818108558655
250910,-0.8432332277297974
250918,-0.8865094184875488
250930,-1.3922936916351318
250942,-1.1833714246749878
250972,-0.8192154765129089
250986,-1.1582609415054321
250998,-1.0028051137924194
251038,-0.6320783495903015
251050,-0.7173993587493896
251090,-1.1424531936645508
251119,-0.8165661692619324
251140,-1.0952221155166626
251143,-1.1566739082336426
251155,-1.4673254489898682
251168,-0.7797946929931641
251185,-1.2935097217559814
251204,-1.391528844833374
251210,-1.3183306455612183
251212,-1.2102018594741821
251215,-0.8574562072753906
251254,-1.3116097450256348
251262,-0.7665923237800598
251281,-1.193392038345337
251288,-1.3511518239974976
251290,-1.570536494255066
251293,-1.197406530380249
251298,-1.0882551670074463
251325,-0.9410218596458435
251360,-1.2273226976394653
251367,-0.9658019542694092
251371,-1.0487841367721558
251403,-0.8032287359237671
251480,-0.8479140996932983
251497,-0.6613950729370117
251502,-1.1645350456237793
251512,-0.9632800817489624
251535,-1.0832425355911255
251548,-1.3176372051239014
251560,-1.0753397941589355
251577,-1.111396074295044
251615,-0.9821017980575562
251619,-1.0255290269851685
251628,-1.2111579179763794
251642,-0.6802905201911926
251660,-0.8685991168022156
251661,-0.865566611289978
251684,-1.29659903049469
251706,-0.9387639164924622
251724,-1.0158467292785645
251735,-1.4137895107269287
251752,-1.2444703578948975
251760,-1.0918951034545898
251762,-1.009676456451416
251779,-1.0942903757095337
251790,-1.1449925899505615
251807,-1.123589277267456
251831,-1.1990392208099365
251840,-1.2671781778335571
251847,-1.0123716592788696
251852,-1.0224955081939697
251869,-1.0536041259765625
251898,-1.1289907693862915
251906,-1.239351749420166
251912,-1.0298128128051758
251915,-0.9486810564994812
251964,-1.008742332458496
251974,-0.9841986298561096
251983,-1.2348800897598267
251999,-0.6496827006340027
252004,-1.3054274320602417
252018,-1.087211012840271
252037,-1.238695502281189
252081,-1.1831037998199463
