#{"t_start": 1610529520.8926442, "env_id": null}
r,l,t
-14.367594,96,8371.275111
-0.210426,96,8389.075763
-4.380242,96,8405.860321
-1.093653,96,8423.386259
-0.820315,96,8442.822548
-13.225151,96,8460.162295
-0.141318,96,8480.95924
-1.38646,96,8497.778718
-2.44509,96,8515.200278
-2.4538,96,8531.885539
-10.208605,96,8549.749293
-4.671483,96,8566.525647
-2.298303,96,8584.652557
-2.313449,96,8602.528017
-0.055696,96,8618.745523
-1.58194,96,8635.968594
-2.414445,96,8654.724528
-2.27658,96,8674.967341
-10.367734,96,8695.458119
-1.377578,96,8714.328763
-10.099978,96,8732.401031
-0.226545,96,8750.429591
-17.950496,96,8767.657733
-1.560485,96,8785.200616
-2.51518,96,8801.985837
-2.901171,96,8819.268318
-0.485377,96,8835.403234
-5.124423,96,8853.565438
-7.954992,96,8872.065865
-3.665503,96,8888.952106
-0.844305,96,8907.457026
-3.809715,96,8924.211346
-1.524412,96,8942.049846
-0.207623,96,8960.134106
-0.000364,96,8976.741735
-1e-06,96,8994.331338
-4.285267,96,9011.271332
-7.936912,96,9028.892555
-4.061383,96,9045.809513
-4.140124,96,9063.674448
-0.395061,96,9081.629606
-17.897769,96,9099.130733
-2.295524,96,9116.460282
-6.959586,96,9134.546176
-1.932912,96,9151.138072
-9.866415,96,9166.913484
-4.5652,96,9183.117486
-2.248095,96,9198.747412
-1.903111,96,9215.198132
-2.563212,96,9231.007427
-3.051024,96,9247.291508
-5.415259,96,9264.1204
-1.243318,96,9280.10857
-0.702135,96,9297.289194
-3.145753,96,9315.14307
-2.604254,96,9334.128138
-8.841009,96,9351.891176
-1.161006,96,9370.395681
-0.354626,96,9386.951611
-1.402435,96,9403.274831
-7.704998,96,9419.683598
-10.478805,96,9435.678838
-2.831191,96,9453.813632
-4.308916,96,9470.224413
-1.079834,96,9486.841886
-0.182338,96,9503.225532
-1.949473,96,9519.660414
-2.015443,96,9536.589765
-9.126831,96,9552.557365
-11.966108,96,9568.911123
-0.598144,96,9585.540177
-1.504984,96,9602.110982
-6.31175,96,9618.640056
-5.644479,96,9634.85907
-10.408099,96,9652.058684
-12.031132,96,9668.375199
-1.299854,96,9684.982031
-3.056762,96,9701.329412
-6.683873,96,9717.471617
-0.159056,96,9733.632845
-4.494593,96,9750.394088
-2.796121,96,9767.179674
-6.549392,96,9783.063519
-0.476992,96,9799.671613
-10.190211,96,9816.346355
-1.32246,96,9832.664353
-3.319813,96,9848.225844
-4.381052,96,9864.515258
-5.362143,96,9880.214482
-7.301652,96,9897.746777
-3.065778,96,9914.693944
-8.71551,96,9930.786613
-10.636139,96,9947.526478
-3.53561,96,9963.222335
-0.591889,96,9981.472373
-10.348937,96,9999.444152
-1.757482,96,10017.907962
-3.923448,96,10034.970453
-5.546966,96,10051.512986
-17.06172,96,10068.423521
-0.584294,96,10084.783896
-13.267288,96,10101.964961
-6.208325,96,10117.899515
-3.888777,96,10134.581979
-0.958106,96,10154.218977
-1.340121,96,10172.11274
-3.039644,96,10188.683405
-3.53538,96,10205.941031
-3.36533,96,10224.327878
-7.501839,96,10241.506442
-2.09197,96,10259.784409
-0.956903,96,10278.041504
-4.060505,96,10295.567574
-3.994131,96,10313.786342
-3.880046,96,10330.3068
-2.60345,96,10348.571272
-3.667956,96,10365.360976
-8.233456,96,10383.922215
-8.709114,96,10402.353886
-1.254106,96,10418.731061
-2.341146,96,10436.775065
-3.868403,96,10453.506884
-4.742928,96,10470.961504
-0.754386,96,10487.93741
-3.270834,96,10507.667821
-0.089489,96,10525.249313
-1.012654,96,10553.608765
-0.048692,96,10576.419735
-2.654894,96,10596.104884
-1.502477,96,10614.71163
-2.09301,96,10632.31997
-4.990358,96,10653.712045
-7.541461,96,10675.77659
-1.667147,96,10693.70787
-11.896267,96,10711.433327
-2.917296,96,10728.316845
-7.962655,96,10746.765791
-4.650057,96,10764.464951
-0.40103,96,10781.333388
-0.708344,96,10799.309651
-6.626306,96,10816.132803
-8.422639,96,10833.873278
-1.329636,96,10850.762962
-10.58541,96,10869.895377
-10.33884,96,10889.492638
-1.77758,96,10906.823284
-8.070346,96,10925.058442
-6.314106,96,10943.41341
-4.007346,96,10960.025178
-1.227756,96,10978.314724
-2.776086,96,10996.151382
-0.790964,96,11013.396955
-9.209636,96,11030.088252
-0.11915,96,11047.750744
-11.135451,96,11066.879164
-1.076962,96,11083.998456
-8.218609,96,11104.196329
-0.255003,96,11121.975917
-1.933132,96,11139.310568
-2.651224,96,11157.297971
