#{"env_id": null, "t_start": 1610489986.441113}
r,l,t
-9.55573,96,9341.454329
-12.716628,96,9365.282441
-3.746389,96,9392.808763
-2.870095,96,9420.405776
-5.15148,96,9443.541636
-7.424299,96,9460.453437
-2.801001,96,9477.169767
-8.582674,96,9493.487334
-9.992138,96,9510.128885
-3.517572,96,9525.110801
-1.33366,96,9542.439009
-9.319019,96,9558.289151
-1.757482,96,9574.541292
-3.964388,96,9590.085403
-5.47288,96,9606.134264
-16.292222,96,9623.478956
-0.494029,96,9639.6085
-12.529917,96,9656.650989
-5.239333,96,9672.746943
-3.686004,96,9689.960583
-4.615222,96,9705.94521
-1.448294,96,9721.816523
-4.639851,96,9737.328947
-24.4357,96,9753.918535
-3.361084,96,9770.057237
-7.505323,96,9789.270415
-2.222927,96,9807.368181
-6.466256,96,9824.62742
-3.980171,96,9842.771854
-4.078166,96,9858.421821
-5.792058,96,9875.163466
-2.735019,96,9891.109835
-3.760503,96,9907.506279
-7.271763,96,9924.633275
-8.367551,96,9940.86303
-1.054957,96,9957.081427
-2.340751,96,9974.256204
-3.921566,96,9990.152361
-4.742928,96,10005.781451
-1.50604,96,10022.507373
-2.267967,96,10039.083104
-0.220657,96,10055.410312
-11.472541,96,10071.739579
-0.238429,96,10087.359358
-2.654894,96,10103.047873
-1.599157,96,10119.766
-3.967979,96,10136.267115
-4.901582,96,10152.157215
-4.862011,96,10169.260343
-3.726547,96,10185.28612
-10.079017,96,10201.86332
-2.824636,96,10217.850712
-5.385032,96,10235.72389
-36.518924,96,10251.993477
-0.468417,96,10267.797658
-3.200816,96,10283.608
-4.324967,96,10300.003725
-2.185619,96,10316.348737
-1.541704,96,10331.755548
-11.574441,96,10347.71271
-11.362995,96,10364.35106
-1.628074,96,10380.726586
-2.094679,96,10397.763336
-2.65179,96,10415.337843
-1.449934,96,10433.939538
-1.559602,96,10453.1457
-2.51538,96,10471.714571
-1.093719,96,10489.749184
-3.264582,96,10507.990472
-5.964328,96,10524.580368
-6.885941,96,10541.586563
-7.1272,96,10558.381729
-3.180385,96,10576.554454
-2.299605,96,10593.691336
-1.041008,96,10611.607013
-7.330874,96,10628.484905
-1.631915,96,10644.548757
-27.964451,96,10661.251023
-21.840616,96,10678.232029
-5.731561,96,10695.68986
-4.005504,96,10712.680752
-4.408333,96,10730.811725
-3.235663,96,10746.209773
-3.74447,96,10764.326495
-1.411821,96,10779.673009
-2.708952,96,10797.28456
-5.669088,96,10813.796039
-2.090182,96,10829.506361
-4.251379,96,10845.712159
-3.857652,96,10862.726164
-8.599139,96,10880.301411
-25.509369,96,10897.160944
-1.608845,96,10913.636641
-2.778395,96,10929.624106
-12.5314,96,10946.449109
-3.551625,96,10962.557218
-3.710008,96,10979.702727
-1.775055,96,10995.878278
-4.544495,96,11011.875751
-8.621224,96,11027.597408
-8.101301,96,11044.994008
-1.655619,96,11060.901257
-5.047516,96,11076.837774
-2.728564,96,11092.52196
-9.225585,96,11111.170322
-5.809355,96,11128.520593
-3.404979,96,11146.472636
-4.594254,96,11163.800317
-5.070286,96,11179.757673
-16.235719,96,11196.50845
-1.826571,96,11212.666435
-2.692251,96,11228.765583
-4.148082,96,11244.835941
-11.041615,96,11261.205451
-3.527104,96,11278.049839
-3.577544,96,11294.748295
-16.738365,96,11311.334861
-4.52965,96,11327.685686
-0.999053,96,11344.227949
-2.83468,96,11359.981606
-1.329053,96,11376.034197
-0.74082,96,11392.379985
-6.568574,96,11408.473254
-5.928515,96,11424.466641
-1.603613,96,11441.790112
-10.210229,96,11458.028909
-3.426268,96,11475.542646
-3.505645,96,11491.558307
-2.663824,96,11507.826662
-4.811768,96,11523.522406
-7.139302,96,11539.928574
-0.016242,96,11555.299785
-10.232417,96,11571.708592
-2.947983,96,11587.204271
-6.425513,96,11604.046816
-1.688929,96,11619.795339
-3.887985,96,11637.558397
-1.727469,96,11653.626918
-9.360579,96,11669.766204
-6.09445,96,11685.065213
-4.066807,96,11700.964548
-2.910279,96,11716.528597
-6.527307,96,11732.325052
-2.136129,96,11747.859768
-3.144064,96,11764.594694
-9.303186,96,11782.363853
-3.852761,96,11798.924494
-7.108045,96,11817.232136
-3.045399,96,11832.026328
-4.09967,96,11847.903134
-0.755767,96,11863.020203
-11.887084,96,11879.087384
-2.991261,96,11894.382265
-2.248689,96,11910.515345
-1.349205,96,11925.433753
-1.666922,96,11944.660657
-2.467052,96,11960.40519
-5.726202,96,11976.489551
-0.950561,96,11992.968516
-3.341839,96,12009.206001
-4.181004,96,12025.163324
-3.449346,96,12041.053096
-1.034928,96,12057.275156
-7.143322,96,12074.25593
-9.852144,96,12089.817472
-3.795139,96,12106.061777
-2.769367,96,12122.450821
-5.17053,96,12138.054725
-4.333445,96,12154.513029
-1.546953,96,12169.960521
-0.712609,96,12186.176898
-7.812634,96,12202.15141
-2.486845,96,12219.154077
-1.905733,96,12236.122086
-3.448462,96,12251.673249
-1.433193,96,12267.240789
-2.267016,96,12283.181407
-8.140392,96,12299.595989
-0.712857,96,12315.481339
-5.638648,96,12330.744978
-1.044425,96,12346.007986
-2.203749,96,12361.617433
-1.411901,96,12377.516644
-5.122551,96,12392.951594
-1.423671,96,12408.583857
-9.276419,96,12425.888392
-8.033745,96,12444.560348
-3.898943,96,12461.208905
-5.917092,96,12479.277691
-3.848873,96,12495.115945
